player,runs,balls,dismissed,opponent,date,venue,type
RR Pant,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
RR Pant,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
RR Pant,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
RR Pant,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,4,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,6,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
RR Pant,0,1,RR Pant,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HH Pandya,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HH Pandya,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HH Pandya,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HH Pandya,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HH Pandya,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HH Pandya,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HH Pandya,4,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,6,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HH Pandya,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HH Pandya,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HH Pandya,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HH Pandya,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HH Pandya,0,1,HH Pandya,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
AR Patel,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
AR Patel,4,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
AR Patel,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
AR Patel,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
SS Iyer,0,1,SS Iyer,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
AR Patel,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
AR Patel,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
AR Patel,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
AR Patel,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
AR Patel,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
AR Patel,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
AR Patel,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
AR Patel,0,1,AR Patel,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HV Patel,4,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HV Patel,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HV Patel,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HV Patel,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HV Patel,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HV Patel,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,4,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,4,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HV Patel,4,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HV Patel,0,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
HV Patel,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,6,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,6,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
KD Karthik,1,1,,South Africa,2022-06-12,"Barabati Stadium, Cuttack",batting
DB Sharma,0,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,4,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,1,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,0,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,0,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,0,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,4,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,1,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,0,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,0,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,0,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,1,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,1,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,0,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,0,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,0,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,1,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,1,1,,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,0,1,DB Sharma,Australia,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",batting
DB Sharma,1,1,,Sri Lanka,2022-06-25,Rangiri Dambulla International Stadium,batting
DB Sharma,1,1,,Sri Lanka,2022-06-25,Rangiri Dambulla International Stadium,batting
DB Sharma,2,1,,Sri Lanka,2022-06-25,Rangiri Dambulla International Stadium,batting
DB Sharma,1,1,,Sri Lanka,2022-06-25,Rangiri Dambulla International Stadium,batting
DB Sharma,0,1,,Sri Lanka,2022-06-25,Rangiri Dambulla International Stadium,batting
Ishan Kishan,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Ishan Kishan,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Ishan Kishan,0,1,Ishan Kishan,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,4,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,4,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,6,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,4,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,2,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,4,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,4,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,4,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,6,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,6,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
RA Tripathi,0,1,RA Tripathi,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,6,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,4,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,6,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,4,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,2,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,0,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,4,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,6,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,2,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,2,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
SA Yadav,2,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
Shubman Gill,1,1,,Sri Lanka,2023-01-07,"Saurashtra Cricket Association Stadium, Rajkot",batting
